141		6 11 148 218 281
141		6 11 27 205 215
141		3 6 11 27 897
141		11 148 218 845
141		11 148 218 281
141		11 27 205 215
141		7 27 205 897
141		7 27 87 218
141		7 27 28 87
141		6 49 148 218
141		6 11 158 218
141		6 11 148 522
141		6 11 148 514
141		6 11 90 364
141		6 7 205 897
141		6 7 148 987
141		6 7 27 215
141		3 148 218 255
141		3 7 27 148
141		3 6 11 670
141		3 6 11 667
141		1 6 27 64
141		1 2 6 218
141		11 158 218
141		11 148 522
141		7 205 1507
141		7 27 90
141		6 77 290
141		6 77 205
141		6 40 64
141		6 14 218
141		6 11 372
141		6 11 221
141		3 148 303
141		3 148 255
141		3 85 86
141		1 3 135
141		1 3 56
141		148 1132
141		148 901
141		148 354
141		64 446
141		27 265
141		11 372
141		11 221
141		7 269
141		6 787
141		6 253
141		3 142
141		603
141		422
141		234
140		3 6 11 148 218 987
140		6 11 148 218 845
140		6 11 27 87 218
140		6 7 27 87 218
140		6 7 27 87 211
140		6 7 11 32 87
140		3 11 148 218 987
140		3 6 148 218 255
140		1 6 11 148 438
140		1 6 11 148 273
140		11 148 218 514
140		11 27 87 218
140		7 11 32 87
140		6 148 218 521
140		6 25 218 364
140		6 11 90 155
140		6 11 77 446
140		6 7 205 278
140		6 7 27 276
140		3 27 28 32
140		3 7 85 86
140		3 6 148 255
140		3 6 11 321
140		3 6 11 14
140		1 148 218 273
140		1 11 148 438
140		1 11 148 273
140		1 6 148 747
140		1 6 11 281
140		1 6 7 138
140		148 218 901
140		148 218 521
140		27 205 2817
140		27 87 278
140		25 218 364
140		25 90 218
140		11 90 155
140		11 77 446
140		7 77 218
140		7 64 218
140		6 205 1496
140		6 148 1838
140		6 148 1132
140		6 148 1025
140		6 148 260
140		6 56 135
140		6 7 737
140		6 7 56
140		3 27 28
140		3 11 14
140		3 6 916
140		3 6 491
140		1 148 747
140		1 148 259
140		1 11 281
140		1 6 1838
140		1 3 69
140		514 525
140		218 772
140		218 582
140		148 260
140		56 135
140		32 37
140		27 879
140		6 1034
140		6 882
140		6 590
140		6 139
140		3 494
140		3 290
140		3 265
140		331
139		1 6 11 148 218 230
139		6 11 27 205 1956
139		6 7 27 32 87
139		3 6 7 27 148
139		3 6 7 27 32
139		1 11 148 218 230
139		1 6 148 218 273
139		1 6 11 218 504
139		1 6 11 148 230
139		1 6 11 27 49
139		11 27 205 1956
139		6 25 90 218
139		6 11 218 521
139		6 11 148 737
139		6 11 148 158
139		6 7 87 278
139		6 7 77 218
139		6 7 64 218
139		6 7 27 90
139		4 6 11 27
139		3 6 85 86
139		1 11 218 504
139		1 11 148 230
139		1 11 27 49
139		1 6 148 259
139		1 6 11 1132
139		1 3 6 987
139		1 3 6 135
139		1 3 6 56
139		148 218 354
139		27 87 148
139		11 218 521
139		11 148 737
139		11 148 158
139		6 218 582
139		6 148 901
139		6 148 354
139		6 77 316
139		6 27 2817
139		6 7 212
139		3 40 148
139		3 27 64
139		1 218 379
139		1 11 1132
139		64 135
139		27 56
139		11 144
139		6 525
139		6 400
139		6 331
139		6 234
139		312
138		1 6 11 56 148 218
138		6 11 148 218 514
138		6 11 142 148 218
138		6 7 27 276 897
138		3 7 27 28 32
138		3 6 7 85 86
138		1 11 56 148 218
138		1 6 148 218 747
138		1 6 148 218 438
138		1 6 11 83 218
138		1 3 6 11 438
138		11 142 148 218
138		6 148 218 901
138		6 148 218 354
138		6 27 87 148
138		6 11 135 136
138		6 11 64 303
138		6 11 27 1507
138		6 11 27 136
138		6 7 27 138
138		3 7 27 28
138		3 6 148 303
138		3 6 25 148
138		2 3 6 7
138		1 148 218 747
138		1 148 218 438
138		1 11 83 218
138		1 6 218 379
138		1 6 148 446
138		1 6 27 77
138		1 6 11 158
138		1 3 11 446
138		1 3 11 438
138		148 218 1838
138		148 218 1132
138		148 218 1025
138		11 135 136
138		11 64 303
138		11 27 1507
138		11 27 136
138		7 83 278
138		6 218 670
138		6 64 135
138		6 64 69
138		6 27 56
138		6 25 155
138		6 11 144
138		6 7 1507
138		3 25 148
138		1 27 77
138		1 11 670
138		1 11 158
138		1 6 667
138		148 2072
138		148 358
138		27 212
138		25 155
138		6 837
138		6 800
138		6 516
138		3 762
138		482
137		6 11 148 218 522
137		6 11 148 158 218
137		6 11 27 205 1507
137		6 7 83 148 218
137		3 7 11 27 897
137		3 6 25 148 218
137		3 6 7 11 77
137		1 3 6 11 446
137		11 148 218 522
137		11 148 158 218
137		11 27 205 1507
137		7 83 148 218
137		7 27 205 1956
137		7 27 87 278
137		6 148 218 1132
137		6 27 205 897
137		6 11 218 358
137		6 11 148 1025
137		6 11 135 438
137		3 25 148 218
137		3 7 11 77
137		3 6 83 218
137		3 6 40 148
137		3 6 27 64
137		1 6 11 670
137		1 6 11 357
137		1 3 11 40
137		1 3 7 218
137		1 3 6 316
137		514 525 528
137		148 218 2072
137		11 218 358
137		11 148 1025
137		11 135 438
137		6 218 772
137		6 148 358
137		6 27 1052
137		6 27 316
137		6 11 2124
137		6 7 2331
137		6 7 1138
137		6 7 37
137		3 27 321
137		3 11 259
137		3 6 584
137		3 4 7
137		1 218 269
137		1 46 218
137		1 11 357
137		1 7 90
137		525 528
137		218 278
137		27 40
137		27 37
137		11 2124
137		11 677
137		6 1071
137		6 999
137		1 473
137		1077
137		784
136		3 6 7 11 27 218
136		1 6 7 11 27 205
136		3 7 11 27 218
136		3 6 148 218 254
136		3 6 27 28 32
136		1 7 11 27 205
136		1 6 11 218 438
136		1 6 11 83 148
136		1 6 11 27 278
136		1 3 6 11 40
136		6 148 218 1838
136		6 148 218 1025
136		6 27 205 2817
136		6 7 205 1507
136		6 7 83 278
136		3 148 218 254
136		3 6 148 254
136		3 6 136 662
136		3 6 27 28
136		2 6 11 64
136		1 148 218 259
136		1 11 218 438
136		1 11 136 218
136		1 11 136 148
136		1 11 83 148
136		1 11 27 278
136		1 6 11 2952
136		1 6 7 90
136		1 2 3 11
136		148 218 358
136		27 49 218
136		7 205 218
136		7 64 148
136		7 32 37
136		6 90 229
136		6 64 446
136		6 64 215
136		6 27 265
136		6 11 1035
136		6 11 370
136		3 148 254
136		3 6 934
136		2 11 64
136		1 148 269
136		1 11 2952
136		1 6 916
136		90 303
136		90 229
136		64 316
136		55 77
136		49 205
136		40 987
136		32 897
136		11 3197
136		11 1464
136		11 1035
136		11 688
136		11 665
136		11 370
136		11 102
136		7 402
136		6 1751
136		6 1077
136		6 402
136		6 118
136		6 88
136		1 845
136		1 89
136		1707
135		6 27 28 32 87
135		6 11 28 32 87
135		1 6 148 218 259
135		1 6 11 136 218
135		1 6 11 136 148
135		1 2 3 6 11
135		11 28 32 87
135		6 148 218 358
135		6 27 205 1052
135		6 27 28 87
135		6 11 303 504
135		6 11 148 521
135		6 11 28 87
135		6 11 25 229
135		6 7 64 148
135		6 7 27 438
135		3 6 11 747
135		1 6 46 218
135		1 6 11 237
135		27 83 278
135		27 83 218
135		11 303 504
135		11 276 897
135		11 218 423
135		11 218 354
135		11 205 1052
135		11 148 521
135		11 28 87
135		11 27 211
135		11 25 229
135		7 27 438
135		6 260 281
135		6 218 253
135		6 148 2072
135		6 148 231
135		6 90 512
135		6 11 3197
135		6 11 1464
135		6 11 102
135		6 7 269
135		3 69 218
135		3 11 747
135		3 11 490
135		3 11 255
135		3 11 46
135		3 11 21
135		3 6 644
135		1 218 1644
135		1 11 237
135		1 6 845
135		1 6 378
135		260 281
135		218 378
135		218 253
135		148 231
135		90 512
135		90 230
135		64 438
135		11 838
135		11 292
135		7 504
135		7 400
135		6 1023
135		6 697
135		1 492
135		1648
135		529
134		3 6 7 27 28 32
134		6 11 27 87 148
134		6 7 11 83 897
134		6 7 11 83 218
134		3 6 11 25 218
134		3 6 7 27 28
134		1 6 7 11 64
134		11 27 87 148
134		7 11 83 897
134		7 11 83 218
134		6 148 218 2072
134		6 27 87 278
134		6 27 83 218
134		6 27 49 218
134		6 11 276 897
134		6 11 269 303
134		6 11 218 1132
134		6 11 218 423
134		6 11 218 354
134		6 11 205 1052
134		6 11 64 136
134		6 11 27 211
134		6 7 27 1956
134		3 11 25 218
134		3 6 69 218
134		3 6 11 259
134		3 6 11 255
134		1 7 11 64
134		1 6 218 269
134		1 6 148 269
134		1 6 11 897
134		218 303 987
134		11 269 303
134		11 218 1838
134		11 218 1132
134		11 64 136
134		6 514 525
134		6 90 303
134		6 64 438
134		6 40 987
134		6 11 2826
134		6 11 1044
134		6 11 246
134		1 11 897
134		1 6 473
134		1 2 148
134		402 897
134		364 747
134		314 2024
134		148 670
134		64 987
134		11 2826
134		11 1044
134		11 368
134		11 39
134		6 563
134		6 472
134		588
134		106
133		6 7 27 28 32 87
133		6 7 11 28 32 87
133		6 7 11 27 87 218
133		3 6 7 11 27 897
133		1 6 11 148 218 504
133		1 6 11 148 218 273
133		7 11 28 32 87
133		7 11 27 87 218
133		6 11 148 218 1025
133		6 7 27 83 205
133		6 7 27 28 87
133		6 7 11 83 148
133		6 7 11 28 87
133		3 6 11 218 254
133		3 6 11 138 148
133		1 11 148 218 504
133		1 11 148 218 273
133		1 6 7 11 278
133		1 3 6 7 218
133		11 148 218 1025
133		7 27 83 205
133		7 11 83 148
133		7 11 28 87
133		6 148 218 260
133		6 148 218 253
133		6 148 218 231
133		6 27 83 897
133		6 27 83 278
133		6 11 218 1838
133		6 11 218 260
133		6 11 77 438
133		6 11 69 77
133		6 7 205 218
133		3 11 218 255
133		3 11 218 254
133		3 11 138 148
133		3 6 11 46
133		3 6 11 21
133		1 148 218 446
133		1 136 148 218
133		1 7 11 278
133		1 6 218 1644
133		1 6 11 522
133		1 3 7 148
133		1 3 6 69
133		1 2 6 148
133		148 218 260
133		148 218 253
133		148 218 231
133		28 32 37
133		27 205 218
133		27 83 897
133		11 218 901
133		11 218 260
133		11 77 438
133		11 69 77
133		7 77 148
133		7 32 897
133		7 27 879
133		6 364 747
133		6 218 378
133		6 218 278
133		6 148 1131
133		6 148 253
133		6 90 230
133		6 32 37
133		6 11 2817
133		6 11 688
133		6 11 677
133		6 11 368
133		6 11 292
133		6 11 39
133		6 7 504
133		3 218 512
133		3 83 148
133		3 6 494
133		3 6 142
133		1 64 77
133		1 11 522
133		148 1131
133		148 253
133		28 37
133		27 1496
133		11 2817
133		11 2331
133		4 77
133		1 584
132		6 11 148 218 737
132		6 11 49 148 218
132		6 7 27 87 148
132		3 7 11 27 278
132		3 6 11 218 255
132		3 6 11 25 148
132		1 6 136 148 218
132		11 148 218 737
132		11 49 148 218
132		7 27 87 148
132		6 514 525 528
132		6 218 303 987
132		6 11 218 901
132		6 11 148 260
132		6 11 27 56
132		6 7 77 148
132		3 11 25 148
132		3 6 218 512
132		3 6 83 148
132		1 6 64 77
132		1 6 11 1838
132		11 1644 1838
132		11 148 260
132		11 27 56
132		7 27 37
132		6 525 528
132		6 218 1131
132		6 148 670
132		6 64 316
132		6 27 40
132		6 11 2035
132		6 11 665
132		1 218 316
132		1 27 897
132		1 11 1838
132		1 6 89
132		218 1808
132		218 1131
132		27 1960
132		11 2886
132		11 2035
132		11 212
132		6 1707
132		6 784
132		3 633
132		3 506
132		1 537
132		1 235
132		1863
132		1652
132		1517
